encuesta_year,hogar_uid,persona_uid,id_hogar,n_pers,tramo_edad,sexo,nivel_estudios,situacion_laboral,estrato,estado_salud,trimestre,dia_semana,tipo_dia,internet_medicion,factor_elevacion,min_cuidados_personales,min_trabajo_remunerado,min_estudios,min_hogar_familia,min_voluntario_reuniones,min_vida_social_diversion,min_deportes_airelibre,min_aficiones_informatica,min_medios_comunicacion,min_trayectos_noespec,min_cp_dormir,min_cp_comer_beber,min_cp_higiene_salud,min_tr_actividad_laboral,min_tr_actividades_relacionadas,min_est_clases_formacion,min_est_estudio_tiempo_libre,min_hf_actividades_culinarias,min_hf_mantenimiento_hogar,min_hf_ropa,min_hf_jardineria_animales,min_hf_construccion_reparaciones,min_hf_compras_servicios,min_hf_gestiones_hogar,min_hf_cuidado_menores,min_hf_cuidado_adultos,min_vr_voluntariado_organizado,min_vr_ayuda_otros_hogares,min_vr_participacion_religion,min_vs_vida_social,min_vs_diversion_cultura,min_vs_ocio_pasivo,min_da_ejercicio_fisico,min_da_ejercicio_productivo,min_da_actividades_relacionadas,min_ai_arte_aficiones,min_ai_informatica,min_ai_juegos,min_mc_lectura,min_mc_television_video,min_mc_radio_grabaciones,min_tray_trabajo,min_tray_estudios,min_tray_hogar_familia,min_tray_voluntariado,min_tray_vida_social,min_tray_otro_ocio,min_tray_cambio_municipio,min_tray_otros_no_especificado,min_internet_total,min_internet_cuidados_personales,min_internet_trabajo_remunerado,min_internet_estudios,min_internet_hogar_familia,min_internet_voluntario_reuniones,min_internet_vida_social_diversion,min_internet_deportes_airelibre,min_internet_aficiones_informatica,min_internet_medios_comunicacion,min_internet_trayectos_noespec
2003,2003_09537,2003_09537_02,09537,02,25-44 años,Hombre,Sec. segunda etapa,Ocupado,Gran ciudad / Área densa,Muy bueno,Jul-Sep,Lunes-Jueves,Día habitual,Internet,1374.3723712711649,690,470,0,140,0,0,0,0,50,90,510,100,80,470,0,0,0,50,10,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,60,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,2003_09538,2003_09538_01,09538,01,25-44 años,Mujer,Educación superior,Ocupado,Gran ciudad / Área densa,Bueno,Jul-Sep,Lunes-Jueves,Día habitual,Internet,1807.4695631725199,600,480,120,0,0,0,30,0,60,150,450,110,40,480,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,60,0,90,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,2003_09539,2003_09539_01,09539,01,45-64 años,Hombre,Sec. primera etapa,Ocupado,Gran ciudad / Área densa,Bueno,Abr-Jun,Viernes-Domingo,Día habitual,Internet,1126.1824671974603,640,330,0,180,0,80,0,0,210,0,390,120,130,330,0,0,0,0,0,0,0,40,140,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,2003_09539,2003_09539_02,09539,02,25-44 años,Mujer,Primaria o inferior,Otra inactividad,Gran ciudad / Área densa,Bueno,Abr-Jun,Viernes-Domingo,Día habitual,Internet,1048.15887242459,610,0,0,710,0,0,0,0,120,0,430,150,30,0,0,0,0,320,150,0,0,0,190,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,2003_09540,2003_09540_01,09540,01,25-44 años,Hombre,Sec. primera etapa,Ocupado,Gran ciudad / Área densa,Bueno,Jul-Sep,Viernes-Domingo,Día habitual,Internet,1158.2801570390002,740,0,0,300,0,0,260,0,80,60,520,180,40,0,0,0,0,30,140,0,0,10,120,0,0,0,0,0,0,0,0,0,260,0,0,0,0,0,0,80,0,0,0,30,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0
2003,2003_09540,2003_09540_02,09540,02,45-64 años,Mujer,Sec. segunda etapa,Ocupado,Gran ciudad / Área densa,Bueno,Jul-Sep,Viernes-Domingo,Día habitual,Internet,1078.0327866185,630,0,0,580,0,50,0,0,150,30,390,170,70,0,0,0,0,60,90,0,0,30,280,0,120,0,0,0,0,50,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0
2003,2003_09540,2003_09540_03,09540,03,10-24 años,Mujer,Sec. primera etapa,Otra inactividad,Gran ciudad / Área densa,Muy bueno,Jul-Sep,Viernes-Domingo,Día inusual,Internet,1280.2422004435002,670,0,60,130,0,90,0,150,290,50,540,120,10,0,0,60,0,10,80,40,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,90,60,0,290,0,0,0,0,0,0,0,0,50,90,0,0,0,0,0,0,0,90,0,0
2003,2003_09541,2003_09541_01,09541,01,45-64 años,Hombre,Sec. primera etapa,Ocupado,Gran ciudad / Área densa,Bueno,Oct-Dic,Viernes-Domingo,Día habitual,Internet,1197.54176289026,920,0,0,290,0,0,0,0,230,0,760,160,0,0,0,0,0,140,120,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,2003_09541,2003_09541_02,09541,02,45-64 años,Mujer,Sec. primera etapa,Ocupado,Gran ciudad / Área densa,Bueno,Oct-Dic,Viernes-Domingo,Día habitual,Internet,1114.5742900757898,890,0,0,400,0,0,0,0,150,0,750,140,0,0,0,0,0,0,0,380,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,2003_09541,2003_09541_03,09541,03,10-24 años,Mujer,Sec. segunda etapa,Ocupado,Gran ciudad / Área densa,Muy bueno,Oct-Dic,Viernes-Domingo,Día habitual,Internet,1159.156837184205,820,500,0,0,0,0,0,0,0,120,680,40,100,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,2003_09541,2003_09541_04,09541,04,10-24 años,Hombre,Sec. primera etapa,Otra inactividad,Gran ciudad / Área densa,Muy bueno,Oct-Dic,Viernes-Domingo,Día habitual,Internet,1316.1455587683,900,0,260,60,0,0,0,140,80,0,720,170,10,0,0,260,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,2003_09542,2003_09542_01,09542,01,45-64 años,Hombre,Sec. segunda etapa,Ocupado,Gran ciudad / Área densa,Muy bueno,Jul-Sep,Viernes-Domingo,Día inusual,Internet,1150.9759051732,720,0,0,120,0,230,0,0,310,60,590,120,10,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,170,60,0,0,0,0,0,0,70,240,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0
2003,2003_09542,2003_09542_02,09542,02,45-64 años,Mujer,Sec. segunda etapa,Otra inactividad,Gran ciudad / Área densa,Bueno,Jul-Sep,Viernes-Domingo,Día habitual,Internet,1186.56653416632,810,0,0,160,0,120,130,0,220,0,570,230,10,0,0,0,0,120,40,0,0,0,0,0,0,0,0,0,0,0,0,120,130,0,0,0,0,0,140,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,2003_09543,2003_09543_01,09543,01,25-44 años,Hombre,Sec. segunda etapa,Ocupado,Gran ciudad / Área densa,Bueno,Ene-Mar,Viernes-Domingo,Día habitual,Internet,1399.1506650006802,730,0,240,130,30,120,0,0,30,160,550,160,20,0,0,240,0,90,40,0,0,0,0,0,0,0,0,30,0,120,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,2003_09543,2003_09543_02,09543,02,25-44 años,Mujer,Sec. segunda etapa,Ocupado,Gran ciudad / Área densa,Bueno,Ene-Mar,Viernes-Domingo,Día habitual,Internet,1317.87534146483,750,0,240,200,0,10,0,160,20,60,570,170,10,0,0,240,0,60,70,50,20,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,160,0,20,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,160,0,0
2003,2003_09544,2003_09544_01,09544,01,25-44 años,Hombre,Educación superior,Ocupado,Gran ciudad / Área densa,Bueno,Abr-Jun,Viernes-Domingo,Día habitual,Internet,1573.4514641156402,870,0,0,180,0,30,60,150,30,120,510,300,60,0,0,0,0,20,10,0,0,0,150,0,0,0,0,0,0,30,0,0,60,0,0,0,150,0,20,10,0,0,0,30,0,70,20,0,0,150,0,0,0,0,0,0,0,150,0,0
2003,2003_09544,2003_09544_02,09544,02,25-44 años,Mujer,Educación superior,Desocupado,Gran ciudad / Área densa,Bueno,Abr-Jun,Viernes-Domingo,Día habitual,Internet,1482.05117391609,980,0,0,190,0,80,60,0,60,70,600,300,80,0,0,0,0,30,10,0,0,0,150,0,0,0,0,0,0,80,0,0,60,0,0,0,0,0,0,60,0,0,0,0,0,20,50,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,2003_09545,2003_09545_01,09545,01,65 o más,Mujer,Sec. primera etapa,Jubilado o prejubilado,Gran ciudad / Área densa,Aceptable,Ene-Mar,Lunes-Jueves,Día habitual,Internet,1038.23743833315,740,0,0,420,0,230,0,0,50,0,600,110,30,0,0,0,0,210,160,40,0,0,10,0,0,0,0,0,0,10,0,220,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,2003_09545,2003_09545_02,09545,02,65 o más,Hombre,Primaria o inferior,Jubilado o prejubilado,Gran ciudad / Área densa,Malo,Ene-Mar,Lunes-Jueves,Día habitual,Internet,1000.761530147775,870,0,0,0,0,0,0,0,570,0,700,120,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,2003_09545,2003_09545_03,09545,03,65 o más,Hombre,Primaria o inferior,Jubilado o prejubilado,Gran ciudad / Área densa,Muy malo,Ene-Mar,Lunes-Jueves,Día habitual,Internet,1000.761530147775,1410,0,0,0,0,30,0,0,0,0,1250,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,2003_09546,2003_09546_01,09546,01,25-44 años,Mujer,Educación superior,Ocupado,Gran ciudad / Área densa,Muy bueno,Abr-Jun,Lunes-Jueves,Día habitual,Internet,1214.41047927771,600,0,30,500,0,150,0,0,30,130,490,70,40,0,0,30,0,40,180,0,0,0,0,0,280,0,0,0,0,0,0,150,0,0,0,0,0,0,0,30,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,2003_09546,2003_09546_02,09546,02,25-44 años,Hombre,Sec. segunda etapa,Ocupado,Gran ciudad / Área densa,Muy bueno,Abr-Jun,Lunes-Jueves,Día habitual,Internet,1473.71243045147,570,510,0,0,0,0,0,0,180,180,470,70,30,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,140,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0
2003,2003_09547,2003_09547_01,09547,01,45-64 años,Hombre,Sec. primera etapa,Ocupado,Gran ciudad / Área densa,Bueno,Jul-Sep,Lunes-Jueves,Día habitual,Internet,1411.24245055963,610,540,0,0,0,0,120,0,90,80,460,100,50,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,90,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,2003_09547,2003_09547_02,09547,02,25-44 años,Mujer,Sec. primera etapa,Ocupado,Gran ciudad / Área densa,Bueno,Jul-Sep,Lunes-Jueves,Día habitual,Internet,1315.8245655893002,740,240,0,320,0,0,0,0,30,110,530,110,100,240,0,0,0,190,70,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,50,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,2003_09548,2003_09548_01,09548,01,25-44 años,Hombre,Educación superior,Ocupado,Gran ciudad / Área densa,Muy bueno,Jul-Sep,Lunes-Jueves,Día habitual,Internet,1485.93097005304,490,510,0,30,0,190,0,0,0,220,340,110,40,510,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,190,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,2003_09548,2003_09548_02,09548,02,65 o más,Mujer,Primaria o inferior,Otra inactividad,Gran ciudad / Área densa,Aceptable,Jul-Sep,Lunes-Jueves,Día habitual,Internet,1433.4887855825602,600,0,0,390,170,70,0,0,120,90,450,90,60,0,0,0,0,140,50,80,90,0,30,0,0,0,0,170,0,0,0,70,0,0,0,0,0,0,0,120,0,0,0,60,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,2003_09549,2003_09549_01,09549,01,25-44 años,Hombre,Sec. segunda etapa,Ocupado,Gran ciudad / Área densa,Muy bueno,Jul-Sep,Lunes-Jueves,Día habitual,Internet,1424.54630132047,690,0,0,410,0,0,170,20,70,80,480,150,60,0,0,0,0,160,0,0,0,0,40,0,210,0,0,0,0,0,0,0,170,0,0,0,20,0,0,70,0,0,0,80,0,0,0,0,0,20,0,0,0,0,0,0,0,20,0,0
2003,2003_09549,2003_09549_02,09549,02,25-44 años,Mujer,Sec. primera etapa,Ocupado,Gran ciudad / Área densa,Muy bueno,Jul-Sep,Lunes-Jueves,Día habitual,Internet,1410.060157762035,650,330,0,170,0,20,170,0,20,80,440,150,60,330,0,0,0,120,0,40,0,0,0,0,10,0,0,0,0,0,0,20,170,0,0,0,0,0,0,20,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,2003_09550,2003_09550_02,09550,02,25-44 años,Hombre,Sec. primera etapa,Ocupado,Gran ciudad / Área densa,Bueno,Oct-Dic,Lunes-Jueves,Día habitual,Internet,2214.6605195787797,440,450,0,0,0,40,0,0,480,30,370,40,30,420,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,60,420,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,2003_09551,2003_09551_01,09551,01,65 o más,Mujer,Primaria o inferior,Otra inactividad,Gran ciudad / Área densa,Bueno,Abr-Jun,Viernes-Domingo,Día habitual,Internet,1090.5328531404,760,0,0,290,60,50,0,0,220,60,630,100,30,0,0,0,0,190,100,0,0,0,0,0,0,0,0,0,60,0,0,50,0,0,0,0,0,0,220,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,2003_09552,2003_09552_01,09552,01,45-64 años,Hombre,Sec. segunda etapa,Desocupado,Gran ciudad / Área densa,Bueno,Oct-Dic,Viernes-Domingo,Día habitual,Internet,1280.1314010777598,740,0,0,250,0,150,0,0,210,90,570,130,40,0,0,0,0,130,0,60,0,0,60,0,0,0,0,0,0,90,0,60,0,0,0,0,0,0,60,0,150,0,0,80,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,2003_09552,2003_09552_02,09552,02,65 o más,Mujer,Primaria o inferior,Otra inactividad,Gran ciudad / Área densa,Bueno,Oct-Dic,Viernes-Domingo,Día habitual,Internet,1139.33772831312,760,0,0,370,0,310,0,0,0,0,570,140,50,0,0,0,0,160,200,10,0,0,0,0,0,0,0,0,0,0,0,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,2003_09553,2003_09553_01,09553,01,65 o más,Hombre,Primaria o inferior,Jubilado o prejubilado,Gran ciudad / Área densa,Bueno,Abr-Jun,Viernes-Domingo,Día habitual,Internet,1155.3532610142001,690,0,0,100,0,70,250,0,310,20,500,80,110,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,60,0,10,250,0,0,0,0,0,0,310,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,2003_09553,2003_09553_02,09553,02,65 o más,Mujer,Primaria o inferior,Jubilado o prejubilado,Gran ciudad / Área densa,Aceptable,Abr-Jun,Viernes-Domingo,Día habitual,Internet,1140.28508431296,700,0,0,150,0,60,220,0,290,20,540,80,80,0,0,0,0,110,40,0,0,0,0,0,0,0,0,0,0,60,0,0,220,0,0,0,0,0,0,290,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,2003_09554,2003_09554_01,09554,01,25-44 años,Hombre,Educación superior,Ocupado,Gran ciudad / Área densa,Muy bueno,Abr-Jun,Viernes-Domingo,Día inusual,Internet,2290.75471146858,940,0,0,120,0,120,0,30,180,50,770,130,40,0,0,0,0,60,10,0,50,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,30,0,0,180,0,0,0,0,0,40,0,0,0,30,0,0,0,0,0,0,0,30,0,0
2003,2003_09554,2003_09554_02,09554,02,25-44 años,Mujer,Educación superior,Ocupado,Gran ciudad / Área densa,Muy bueno,Abr-Jun,Viernes-Domingo,Día inusual,Internet,2094.2821439775903,950,0,0,120,0,120,0,0,200,50,780,130,40,0,0,0,0,30,0,70,20,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,200,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,2003_09555,2003_09555_01,09555,01,65 o más,Mujer,Primaria o inferior,Jubilado o prejubilado,Gran ciudad / Área densa,Bueno,Abr-Jun,Lunes-Jueves,Día habitual,Internet,1023.0479232063501,400,0,0,830,0,0,0,120,90,0,240,140,20,0,0,0,0,440,210,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,2003_09555,2003_09555_02,09555,02,45-64 años,Hombre,Educación superior,Ocupado,Gran ciudad / Área densa,Muy bueno,Abr-Jun,Lunes-Jueves,Día habitual,Internet,1060.474702160275,500,570,0,30,0,0,0,0,220,120,360,70,70,570,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,2003_09555,2003_09555_03,09555,03,25-44 años,Mujer,Sec. primera etapa,Otra inactividad,Gran ciudad / Área densa,Muy bueno,Abr-Jun,Lunes-Jueves,Día habitual,Internet,988.7731649052502,520,0,0,670,0,70,0,0,110,70,400,80,40,0,0,0,0,120,180,0,20,0,180,0,170,0,0,0,0,50,0,20,0,0,0,0,0,0,0,110,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,2003_09555,2003_09555_04,09555,04,10-24 años,Hombre,Sec. primera etapa,Otra inactividad,Gran ciudad / Área densa,Aceptable,Abr-Jun,Lunes-Jueves,Día habitual,Internet,1170.971050793325,720,0,550,0,0,80,0,0,0,90,530,110,80,0,0,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,2003_09555,2003_09555_05,09555,05,10-24 años,Mujer,Primaria o inferior,Otra inactividad,Gran ciudad / Área densa,Muy bueno,Abr-Jun,Lunes-Jueves,Día habitual,Internet,1058.736931243175,720,0,570,0,0,20,0,0,40,90,530,110,80,0,0,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,40,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,2003_09556,2003_09556_01,09556,01,65 o más,Mujer,Primaria o inferior,Jubilado o prejubilado,Gran ciudad / Área densa,Aceptable,Ene-Mar,Lunes-Jueves,Día habitual,Internet,1141.1969842700003,820,0,0,300,0,160,90,0,50,20,650,120,50,0,0,0,0,80,0,0,0,0,60,0,0,0,0,0,0,160,0,0,90,0,0,0,0,0,0,50,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,2003_09557,2003_09557_01,09557,01,65 o más,Mujer,Primaria o inferior,Otra inactividad,Gran ciudad / Área densa,Muy malo,Abr-Jun,Lunes-Jueves,Día habitual,Internet,1141.1969842700003,790,0,0,430,0,0,0,0,180,40,650,110,30,0,0,0,0,250,80,40,40,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,2003_09558,2003_09558_01,09558,01,65 o más,Mujer,Primaria o inferior,Jubilado o prejubilado,Gran ciudad / Área densa,Aceptable,Abr-Jun,Lunes-Jueves,Día habitual,Internet,1141.1969842700003,660,0,0,570,0,0,0,0,160,50,510,110,40,0,0,0,0,170,120,190,0,0,30,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,2003_09558,2003_09558_02,09558,02,65 o más,Mujer,Primaria o inferior,Jubilado o prejubilado,Gran ciudad / Área densa,Malo,Abr-Jun,Lunes-Jueves,Día habitual,Internet,1141.1969842700003,930,0,0,0,0,160,0,0,350,0,660,170,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,170,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,2003_09559,2003_09559_01,09559,01,45-64 años,Hombre,Educación superior,Ocupado,Gran ciudad / Área densa,Aceptable,Ene-Mar,Lunes-Jueves,Día habitual,Internet,1223.069225424875,580,590,0,120,0,0,0,0,120,30,420,130,30,590,0,0,0,50,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,2003_09559,2003_09559_02,09559,02,25-44 años,Mujer,Educación superior,Ocupado,Gran ciudad / Área densa,Muy bueno,Ene-Mar,Lunes-Jueves,Día habitual,Internet,1140.3742366112501,630,510,0,60,0,10,60,0,80,90,510,60,60,510,0,0,0,10,20,10,0,0,0,0,20,0,0,0,0,10,0,0,60,0,0,0,0,0,0,80,0,40,0,20,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,2003_09559,2003_09559_03,09559,03,10-24 años,Mujer,Primaria o inferior,Otra inactividad,Gran ciudad / Área densa,Muy bueno,Ene-Mar,Lunes-Jueves,Día habitual,Internet,1221.065015305375,720,0,420,30,0,70,0,0,170,30,490,200,30,0,0,420,0,30,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,70,100,0,0,20,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,2003_09560,2003_09560_01,09560,01,65 o más,Mujer,Primaria o inferior,Jubilado o prejubilado,Gran ciudad / Área densa,Aceptable,Abr-Jun,Lunes-Jueves,Día habitual,Internet,1285.51788882156,730,0,0,350,0,80,0,0,280,0,510,210,10,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,30,0,50,0,0,0,0,0,0,0,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,2003_09560,2003_09560_02,09560,02,45-64 años,Hombre,Primaria o inferior,Otra inactividad,Gran ciudad / Área densa,Malo,Abr-Jun,Lunes-Jueves,Día habitual,Internet,1239.11621942166,650,0,0,0,240,30,0,0,260,260,480,150,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,0,30,0,0,0,0,0,0,0,0,0,260,0,0,0,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,2003_09560,2003_09560_03,09560,03,65 o más,Mujer,Primaria o inferior,Otra inactividad,Gran ciudad / Área densa,Bueno,Abr-Jun,Lunes-Jueves,Día habitual,Internet,1285.51788882156,630,0,0,200,330,90,0,0,60,130,480,130,20,0,0,0,0,200,0,0,0,0,0,0,0,0,0,330,0,60,0,30,0,0,0,0,0,0,0,60,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,2003_09561,2003_09561_01,09561,01,65 o más,Mujer,Sec. primera etapa,Otra inactividad,Gran ciudad / Área densa,Muy malo,Ene-Mar,Viernes-Domingo,Día habitual,Internet,1090.5328531404,1330,0,0,20,0,90,0,0,0,0,1220,70,40,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,20,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,2003_09562,2003_09562_01,09562,01,65 o más,Mujer,Primaria o inferior,Otra inactividad,Gran ciudad / Área densa,Aceptable,Ene-Mar,Viernes-Domingo,Día habitual,Internet,1090.5328531404,1070,0,0,160,0,60,0,0,150,0,860,210,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,2003_09563,2003_09563_01,09563,01,65 o más,Mujer,Primaria o inferior,Otra inactividad,Gran ciudad / Área densa,Aceptable,Abr-Jun,Viernes-Domingo,Día habitual,Internet,1090.5328531404,620,0,0,470,0,90,180,0,40,40,480,60,80,0,0,0,0,80,30,250,0,0,110,0,0,0,0,0,0,0,0,90,180,0,0,0,0,0,0,40,0,0,0,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,2003_09564,2003_09564_01,09564,01,65 o más,Hombre,Sec. primera etapa,Jubilado o prejubilado,Gran ciudad / Área densa,Bueno,Ene-Mar,Viernes-Domingo,Día habitual,Internet,1205.7629372527501,810,0,0,0,0,120,0,0,440,70,610,140,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,440,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,2003_09565,2003_09565_01,09565,01,25-44 años,Mujer,Sec. segunda etapa,Ocupado,Gran ciudad / Área densa,Muy bueno,Abr-Jun,Viernes-Domingo,Día habitual,Internet,1400.8659494411047,880,0,0,290,0,60,0,0,120,90,610,230,40,0,0,0,0,10,0,0,0,0,0,0,180,0,0,0,0,60,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,2003_09565,2003_09565_02,09565,02,25-44 años,Hombre,Sec. primera etapa,Ocupado,Gran ciudad / Área densa,Muy bueno,Abr-Jun,Viernes-Domingo,Día habitual,Internet,1487.25942664558,620,490,0,20,0,40,0,50,100,120,510,70,40,490,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,40,0,0,0,0,0,0,0,50,0,100,0,60,0,10,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,2003_09566,2003_09566_01,09566,01,25-44 años,Mujer,Educación superior,Ocupado,Gran ciudad / Área densa,Muy bueno,Ene-Mar,Viernes-Domingo,Día inusual,Internet,1482.05117391609,740,0,0,210,130,60,30,40,150,80,540,180,20,0,0,0,0,80,60,30,0,0,40,0,0,0,0,0,130,60,0,0,30,0,0,0,40,0,70,80,0,0,0,20,60,0,0,0,0,40,0,0,0,0,0,0,0,40,0,0
